,ICICI_Close_ret,Nifty_Close_ret,BankNifty_Close_ret,Gold_Close_ret,USD_INR_ret,Bond_10Y_ret,Bond_5Y_ret,US_10Y_ret,US_5Y_ret,FII_Net_chg,DII_Net_chg,CPI_Index_chg,WPI_Index_chg,Trade_Balance_Billion_USD_chg,Repo_Rate_%_chg,CRR_%_chg,Real_GDP_YoY_Growth_%_chg,Net Profit (₹ Cr)_chg,NII (₹ Cr)_chg
2024-08-09,0.005992633035892484,0.010333291215294636,0.006514269364804872,0.0040789238864625725,-0.00035741943550805105,0.0004361416075532658,0.0,-0.013855888006751903,-0.009699890215049025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-12,0.009595806396821038,-0.0008416385761983504,0.0018493366449316277,0.012381322610815695,0.0,-0.00014535940137531345,0.0002944640775105256,-0.008406620155856567,-0.012458724665877371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-13,-0.0038016318507314915,-0.00857984886239657,-0.014861325931531793,0.0017447607257966857,0.0005956281074301391,0.00014535940137530657,-0.0005890148896549647,-0.014689072876711257,-0.0180330955146526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-14,-0.0057510746010697835,0.0001967576418212346,-0.0021002754085631572,-0.011129137775200023,-0.0007147963134938704,-0.003202797904523672,-0.0017691291655340558,-0.008342088297944828,-0.004354942330838398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-15,0.0,0.0,0.0,0.005600503269123787,0.0003574620234667225,0.0,0.0,0.027370720832637502,0.03563676149110734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-16,0.02179825759597791,0.016325768935141063,0.015753809052220322,0.01837804343675201,0.00011912561810502549,0.001311475597810877,0.0017691291655339567,-0.00869797194310482,-0.008193553883826952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-19,-0.009605869967970488,0.0012827353541420893,-0.0029448701837599305,0.0012798782157230325,-0.001549741026624462,-0.00043696745287815004,-0.0008841733555673934,-0.006444114772335266,-0.0023913455219970836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-20,0.00301442443175458,0.0051226163083365125,0.008595297131399825,0.0037900744796478744,-0.00035797387173022293,-0.0011661808901825075,0.00029481132289002496,-0.01275229347415152,-0.01582014878885258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-21,-0.003907783898262114,0.0028846181820890576,-0.0023174542542376366,-0.0011555060403106994,0.0016694494695412073,-0.0004376686917920768,-0.000589709585127508,-0.010531945910245874,-0.016623930680154584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-22,0.013736801555266794,0.0016659691560852782,0.005904310401470354,-0.011830186756921601,0.0,-0.0001459321418130383,-0.00044251051684547675,0.021990381167491083,0.02389471812784144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-23,0.010356728859731714,0.0004694458708691634,-0.0010253226283482178,0.011830186756921704,-0.00023832221275826786,0.0010210780553107578,0.0008848253047424643,-0.014343724184155759,-0.02087642626289285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-26,0.008109953687694306,0.007523018148105455,0.004205513307253468,0.003700706198852698,-0.0004768148856577799,-0.0011670314964222833,-0.0016227782568353439,0.002885288926910536,0.0038282624595830143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-27,0.010698355513788853,0.0002858535502177548,0.002551059734062977,-0.0006754281156969496,0.0004768148856578289,0.0014585766879917563,0.0013279234706803904,0.003921026181833779,-0.0019122992817277827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-28,-0.0020406318910282093,0.0013820469762269526,-0.002634155224423855,-0.005979686942712076,-0.00011918240881746987,0.0,-0.0007375175494709827,0.0020849982523059598,0.002185168029845345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-29,-0.0015945947312948697,0.003967777356455909,0.00017397327744088755,0.009827580801596993,-0.00071539290042846,0.00043715847690728763,-0.00029515938821124914,0.006746269040011819,0.0008182247840823898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-30,0.005956456801893047,0.003332202116407902,0.0038681559883432283,-0.012710561536922458,-0.00011928192296612886,-0.00014569825916346482,-0.0004429024948757755,0.011314059927220772,0.01273210535165662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-02,0.0006099713646655489,0.0016945136137639853,0.0017229366412050055,0.0,0.0,0.0018924235941052052,0.00044290249487574673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-03,0.014328377180272005,4.550726442364936e-05,0.004839610770749729,-0.0015651613535240963,0.0013113192556786907,-0.0008729812863448423,-0.00014761237018465144,-0.01727958178115774,-0.016009029124294406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-04,-0.009138340258395555,-0.003215245383183467,-0.00560392153107091,0.0014046919562063706,0.00011912561810502549,-0.0016024477170736215,-0.0016251758027770646,-0.019969190557517648,-0.02492511077962476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-05,-0.00032361422839610846,-0.0021293438665674616,0.0014153486444019108,0.0071931259247034075,0.00011911142888221416,-0.0005833455029065975,-0.0005916284745857857,-0.00986804692355944,-0.007317798792281662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-06,-0.0227496602246682,-0.011718747382249265,-0.017564392290923443,-0.007152981683501989,-0.000595699070454211,-0.0001458895618606366,-0.0010361928245612054,-0.005644393023413094,-0.014511530658045717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-09,0.0219807062513809,0.003384315433638339,0.010638795816790888,0.0033231463116611603,0.000238322212758182,0.0,-0.0005925926099340324,-0.0035101997242005674,-0.0005734213000728149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-10,0.0018606828214973378,0.0041898603137641086,0.00301787213611479,0.004188195346663044,0.00023826542881366948,-0.00043779643165514355,-0.0011862397595061973,-0.013891036031334238,-0.017064771465688713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-11,-0.0007681146198137428,-0.004909997784499106,-0.005128968634069694,-7.959205722123827e-05,0.0,-0.003069953438063311,-0.0025254414373160994,0.0019181285171924224,0.0055273023355351955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-12,0.012698629475775337,0.018703624424743968,0.014835466619373659,0.015444721969289848,-0.00035741943550805105,-0.0027857213235174443,-0.0007439922967986188,0.007363990658179185,0.005496919124691049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-13,-0.0014386901732146714,-0.0012769785942554214,0.0031945186983693644,0.011729349341314652,-0.00047675805432263036,-0.002793503250135167,-0.0025337221990673576,-0.008185576598920058,-0.012191748884939754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-16,0.009947567380117598,0.0010740980826790941,0.0041328750947581695,-0.0003487790851909712,0.00011921082448413519,-0.004426744723351974,-0.0023905584371271883,-0.007976948716807169,-0.005564534322122507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,0.0041486762767307854,0.0013700476615561017,0.0006804560096334505,-0.00625883189495714,-0.0016702461530274516,0.0025108941631343763,0.00044866522849409577,0.005782725301868248,0.008189608833745195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-18,0.01584263242677608,-0.0016142974615182065,0.010706317288215363,0.00249266043134922,0.0,0.0,0.0,0.011737539805835352,0.00927806783830066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-19,0.002829089776878537,0.0015061029073179838,0.005429799800114159,0.006707160271705417,-0.0008361703885629114,-0.0031026101567303032,-0.002545102055022095,0.014815103863012019,0.010907142333635525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-20,0.035320751259255004,0.014652566289984728,0.014145925158782133,0.01225073519220459,-0.001315396303268185,0.00044381981644257384,0.0014979032159618264,-0.0032137371065136234,-0.005438700521294183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-23,-0.012442088227735116,0.005725960454112572,0.005794352813654416,0.002516049581020544,-0.00047875524552982865,0.0008870491415476993,0.0,0.002946341060392528,0.0034384228405101767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-24,-0.002499564900351412,5.20286681844374e-05,-0.002538978508845427,0.009360187860914403,0.0015551172462373631,-0.0008870491415476432,0.00014966699122457834,-0.0008026812266216513,-0.004874550038332648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-25,0.003973619550491576,0.0024545416621303915,0.002462230673423336,0.003012958044237874,-0.0011960293256872425,-0.003407663124179693,-0.0013478100130954013,0.011972961468991353,0.011147691841803354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,0.003920315140209792,0.008115692736807522,0.005046299322874193,0.004015674633472966,0.00047858340229076654,-0.002972653794260143,-0.0014997003410693428,0.0026413091803000324,0.011586996488009765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-27,-0.01703613244563724,-0.0014162255444679923,-0.010000129903335453,-0.00963458348443632,0.0009564802259570362,0.006084458928116146,0.0020989512953315205,-0.01114065026619078,-0.015859860610696372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-30,-0.026051966266601896,-0.014160691857076434,-0.016032174897345076,-0.0031058092325682647,0.0009555662456686359,-0.001332445233778712,-0.0011988612255625255,0.01403809901958314,0.020904682877625102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01,0.0010991616004330726,-0.0005405862138807384,-0.001048151776964424,0.01176615388576509,0.0005967655485334129,-0.0026702285558788097,-0.0012003002191268142,-0.015639819030780763,-0.015779418911362843,0.0,0.0,0.6429683834589667,0.0,2.028115003099263,0.0,0.0,0.7744511584179881,11.0,302.904463316525
2024-10-02,0.0,0.0,0.0,-0.007602005078805537,0.0,0.0,0.0,0.011158472490415686,0.009047295352300372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03,-0.014264846837596728,-0.02142424417261006,-0.02056815774102152,0.003770601213994833,0.0022644667324986777,0.00666224982541625,0.0049419793580926085,0.017027213962983127,0.02281679883859156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04,-0.01330095089121936,-0.009370461848646757,-0.007417682578876221,-0.004261843753354774,-0.00011905470577793019,0.007643723824976241,0.006699943174945045,0.03345990707408666,0.04780716300930344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-07,-0.004729836459877666,-0.008787371273170997,-0.019289261773879247,-0.00037802895454220627,-0.00035724918510351213,0.0024862901290414793,0.002371425448082222,0.011240302299674838,0.01457979350156673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-08,0.0021857893018820823,0.008729434677965052,0.010681916444619825,-0.011331369029670978,-0.00011911142888235016,-0.0058599640292795905,-0.004005048741515292,0.0017371810967968864,-0.0012931272968226442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-09,0.006086885972715424,-0.0012481693673798233,-0.0002744344706917072,-0.0034476188142327953,-0.0002382654288135812,-0.005894505720197243,-0.006411712116740483,0.008395091352439049,0.011322794652344011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-10,-0.0005225787977651734,0.0006602588660852999,0.010218719212350411,0.0055868577505378105,0.00011913981070852791,0.0014768869912365624,0.0013453922352284363,0.007105329882728373,0.0028107641146520785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-11,-0.01662311615129168,-0.0013689902517646816,-0.006983212134293377,0.014020160169731887,0.0016664686632509782,0.0017693900222267493,0.00014937635400108973,-0.005631117807361777,-0.01025912116131645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-14,0.0071290510792728886,0.006535939888908111,0.012517935442152819,-0.0036943716604866234,0.0,-0.0008843036685330903,-0.001195636071294294,0.006119244490697534,0.0053992024071666325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-15,0.019097952415409375,-0.0028135592532655376,0.0017180696983880427,0.0051231384715043505,-0.0004758505918959618,-0.0019186781769763009,-0.000897666128501247,-0.014749515575756439,-0.010309421289296421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-16,-0.009885366246278405,-0.003439985380697183,-0.0020239560142832065,0.004723215245810717,-0.00035703660004388126,0.0005907547062958973,0.00014966699122457834,-0.005463215246049478,-0.004674089967339585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-17,-0.009618531475374469,-0.008907784090014885,-0.009938014425723158,0.006337393065017404,0.0003570366000438706,0.0016227782568353226,0.0014954391900127418,0.019724604138470294,0.017288499985280224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-18,0.02664683753581315,0.004201335956550517,0.015581183202946233,0.00840012761358353,-0.00011899803667285437,0.003678368011227792,0.003728843160149793,-0.005631117807361777,-0.008477890988409205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21,-0.0043192657023926745,-0.002939498473548445,-0.0025274647231901728,0.0034579737223619676,0.00047590720707853604,0.004103772430827223,0.0032699196793525053,0.026409821890309406,0.025472631214775998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-22,0.006688952326582207,-0.012547572909439223,-0.013671048466876334,0.007718602631013913,-0.00011895557023478203,-0.0007315824453881651,0.0005933837883651099,0.005246812789703134,0.007267302551034273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-23,-0.012623776825373136,-0.0014966842167451323,-0.0003541291641944495,-0.01091867720094922,0.0,-0.002051282770557472,-0.0002966478811431864,0.008998428315434057,0.012900214621042332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-24,0.0009184349607242562,-0.0014784351216731097,0.0056854880315095595,0.007523937915991553,-0.00011896972234608398,0.000586510280742691,0.0005932077884175004,-0.00995040054648285,-0.009410694960490983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-25,0.0021529352948037096,-0.00899959570008371,-0.014537187430073713,0.002191461563702766,0.00011896972234614605,0.0033657747439582524,0.002665088933083656,0.007590184933753688,0.007930664656877617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-28,0.029355024351215304,0.006527218917237164,0.009247818775387358,0.00072942126259476,-0.00011896972234608398,0.0023347449683416635,0.002510523359501394,0.010810917315766085,0.01397245036674078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-29,0.029719805720680923,0.0052329430871703615,0.020494991120592315,0.009253781457162933,-0.0001189838778248492,-0.0020426035698278295,-0.002067031593787531,-0.0009353859572559651,-0.0009741136023641276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-30,-0.014901875291416978,-0.00516313130612327,-0.00985714490288118,0.007234316137240295,0.0003569091704055799,-0.002925261702782714,-0.0023675654740782748,-0.0018736244066721898,0.005588585469381363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31,-0.015282170575567938,-0.00558232586918934,-0.006431843767241447,-0.01816650912342701,-0.00011895557023478203,0.0020485813427176245,0.0035492495111414894,0.004210562124155156,0.006761763156780716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01,-0.00034827398603522533,0.004081663627652918,0.0038497055520845392,0.0001095688511384859,-0.00035695163684375383,0.0,0.0,0.017814268970302558,0.012912637268887046,0.0,0.0,0.0,0.0,-2.0336355048577626,0.0,0.0,0.0,0.0,0.0
2024-11-04,-0.011366470674375464,-0.012795285302364113,-0.008915448955357298,-0.0009132920834320161,0.0009515880342191182,-0.006452581414359875,-0.0010338971454914752,-0.01199554068146346,-0.010028807573170002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05,0.015152409698456038,0.009042055940529129,0.01918403487432157,0.0015338367843668287,-0.0001188989954436623,0.0002942041798214855,-0.0005912786572855775,-0.0046522486353741885,0.0011992121815822977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-06,0.004347806390197886,0.011119815807918394,0.002107607725449364,-0.02688819289182318,0.0024939149556819965,-0.00014709127039834555,0.0011822079107053599,0.031442654807781564,0.02368654258079287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-07,-0.018326452465215703,-0.011696159889418445,-0.007692323137335696,0.011479740190580862,0.0007114062429510182,-0.00029424746423866967,-0.0005909292534198205,-0.019391513575835455,-0.018904137172027755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-08,-0.015645323366913773,-0.0021159463488489003,-0.006867222217467195,-0.004047575121093911,-0.0003556398591216035,-0.0032424494141056583,-0.0023672151903549868,-0.008095301789178973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-11,0.008267067402438124,-0.00028571169910344984,0.00610127641765172,-0.0288015263656269,0.0,0.0016225388912526055,0.0014801660488073809,0.0004643266782078668,0.0007154547507743584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-12,0.0010235601323185506,-0.010738381367723213,-0.01395572420980314,-0.00429842206071789,0.000474158377778688,0.0014727543162744601,0.0019209462870390806,0.028377205934645777,0.027972197192161326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-13,-0.013390077854283,-0.013675649189030194,-0.021126511396689276,-0.00741199771886598,0.00011850447368252136,0.0013236269305083458,-0.0002952901246910427,0.0042778524330183585,-0.0030179967352906715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14,0.002588958886055279,-0.0011191584619590343,0.001819111435817084,-0.004894201906120731,0.0003554291844774232,0.003374663902527928,0.005155030194925412,-0.007441682950411759,-0.0020947991900978633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-15,0.0,0.0,0.0,-0.0009739185590534588,-0.0001184623587241654,0.0,0.0,0.002260853738231439,0.0013969832744920954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-18,-0.0027883572766523868,-0.003358348106569627,0.003665089802305888,0.017348790536743833,-0.00047398981809314696,-0.0008792497635609707,-0.0014701561013133301,-0.003166693203343335,-0.004897947730957766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,-0.003476424016933727,0.002754783503889256,0.005202476064142504,0.006300496006653572,-0.00011853256696160433,-0.0014671364134009259,-0.0013249909925212417,-0.007960885107743208,-0.007274498391532238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-20,0.0,0.0,0.0,0.007999532098494133,0.0005925223850547826,0.0,0.0,0.006146849043964574,0.006806805438479696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-21,0.0011602169375435185,-0.007194627306794726,-0.005021853583054966,0.008984571185138249,0.0008289419623227944,0.002932123490531104,0.0016191951723428097,0.005883706046283812,0.006992973307914669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-22,0.02175202006421934,0.02358904203763299,0.015023685067740456,0.014046981134497769,-0.00047359697783160677,0.002777576524421657,0.0024972469826918817,-0.004976330736766167,-0.001627332623904249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-25,0.017759251957960517,0.013075438521712217,0.02074917662672449,-0.03119081356784057,-0.002371355154399863,-0.0040959682776798975,-0.003380119317849702,-0.03343250521935031,-0.029754244700804282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-26,0.003069950001431341,-0.0011318641340202825,-0.0003065163483417977,0.001336617767776714,0.0003560619585418545,0.0007326544396891452,0.0,0.008637891847280723,0.004305226910379861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-27,-0.0032622001825832235,0.0033175761911502914,0.0021111558615275455,0.007452166991228204,0.0016599482113665647,-0.0021995756357014035,-0.0014731882452223683,-0.014045161063514134,-0.01854807874660398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-28,-0.011093823457445697,-0.0149725605075969,-0.007580006091594729,0.0,0.0,-0.0010281266970125847,-0.0019183950397589347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-29,0.01063248032779963,0.009031098528695802,0.002861611996177613,0.006456666117155565,0.0008289419623227944,-0.007966994043695908,-0.009647570190541672,-0.015202223679674812,-0.014202023609762986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-02,0.003493602478791734,0.005988850983542634,0.0010252704157960642,-0.008352473231234763,0.003072925240461683,-0.006091691076143031,-0.011248712535870765,0.004299057428287872,0.009816020835667714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-03,0.0028702321194279817,0.007432322879372628,0.011197128571671565,0.003712425318383127,-0.0007082989317486147,0.0005959475742527896,0.0,0.006414073523540679,0.0026826395201993186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-04,0.005829814513855652,0.0004210081782723239,0.01078028866262057,0.003434974654697664,0.00011808466684320852,-0.004179110559936342,-0.0016605030609853915,-0.010234582225546277,-0.010773892205042114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
