,ICICI_Close,Nifty_Close,BankNifty_Close,Gold_Close,USD_INR,Bond_10Y,Bond_5Y,US_10Y,US_5Y,FII_Net,DII_Net,CPI_Index,WPI_Index,Trade_Balance_Billion_USD,Repo_Rate_%,CRR_%,Real_GDP_YoY_Growth_%,Net Profit (₹ Cr),NII (₹ Cr)
2015-04-29,275.537841796875,8239.75,18302.4375,1209.800048828125,63.38,7.815,7.823,2.0350000858306885,1.4220000505447388,325.91,-1300.31,97.92796,99.8716109055207,-11.47309,8.5,4.0,7.592544694362413,2655.0,5106.0
2015-04-30,276.3724060058594,8181.5,18337.88671875,1182.4000244140625,63.58,7.86,7.88,2.0460000038146973,1.4420000314712524,325.91,-1300.31,97.92796,99.8716109055207,-11.47309,8.5,4.0,7.592544694362413,2655.0,5106.0
2015-05-01,276.3724060058594,8181.5,18337.88671875,1174.5,63.63,7.86,7.88,2.117000102996826,1.506999969482422,325.91,-1300.31,98.69302,100.959142058757,-9.647772,8.5,4.0,7.592544694362413,2655.0,5106.0
2015-05-04,274.8283996582031,8331.9501953125,18501.0859375,1186.800048828125,63.64,7.86,7.88,2.134999990463257,1.4989999532699585,325.91,-1300.31,98.69302,100.959142058757,-9.647772,8.5,4.0,7.592544694362413,2655.0,5106.0
2015-05-05,274.1190490722656,8324.7998046875,18471.234375,1193.199951171875,63.31,7.849,7.868,2.1760001182556152,1.5449999570846558,325.91,-1300.31,98.69302,100.959142058757,-9.647772,8.5,4.0,7.592544694362413,2655.0,5106.0
2015-05-06,260.51531982421875,8097.0,17799.34375,1190.300048828125,63.57,7.891,7.916,2.240000009536743,1.5779999494552612,325.91,-1300.31,98.69302,100.959142058757,-9.647772,8.5,4.0,7.592544694362413,2655.0,5106.0
2015-05-07,254.2141876220703,8057.2998046875,17376.69921875,1182.4000244140625,64.08,7.993,8.046,2.184000015258789,1.5579999685287476,325.91,-1300.31,98.69302,100.959142058757,-9.647772,8.5,4.0,7.592544694362413,2655.0,5106.0
2015-05-08,264.5630187988281,8191.5,17796.392578125,1189.0999755859375,63.73,7.977,8.033,2.1500000953674316,1.4950000047683716,325.91,-1300.31,98.69302,100.959142058757,-9.647772,8.5,4.0,7.592544694362413,2655.0,5106.0
2015-05-11,269.9878234863281,8325.25,18199.5390625,1183.199951171875,63.96,7.886,7.922,2.2739999294281006,1.593000054359436,325.91,-1300.31,98.69302,100.959142058757,-9.647772,8.5,4.0,7.592544694362413,2655.0,5106.0
2015-05-12,257.21875,8126.9501953125,17628.4453125,1192.5999755859375,64.19,7.95,7.98,2.259999990463257,1.5740000009536743,325.91,-1300.31,98.69302,100.959142058757,-9.647772,8.5,4.0,7.592544694362413,2655.0,5106.0
2015-05-13,265.1055603027344,8235.4501953125,18097.23828125,1218.4000244140625,63.88,7.957,7.983,2.2820000648498535,1.562000036239624,325.91,-1300.31,98.69302,100.959142058757,-9.647772,8.5,4.0,7.592544694362413,2655.0,5106.0
2015-05-14,262.8522033691406,8224.2001953125,18115.98828125,1225.4000244140625,63.47,7.939,7.965,2.239000082015991,1.5130000114440918,325.91,-1300.31,98.69302,100.959142058757,-9.647772,8.5,4.0,7.592544694362413,2655.0,5106.0
2015-05-15,260.68231201171875,8262.349609375,18182.939453125,1225.5,63.36,7.946,7.953,2.1410000324249268,1.4600000381469729,325.91,-1300.31,98.69302,100.959142058757,-9.647772,8.5,4.0,7.592544694362413,2655.0,5106.0
2015-05-18,263.9371337890625,8373.650390625,18422.734375,1227.800048828125,63.66,7.898,7.895,2.2279999256134033,1.531000018119812,325.91,-1300.31,98.69302,100.959142058757,-9.647772,8.5,4.0,7.592544694362413,2655.0,5106.0
2015-05-19,263.1860046386719,8365.650390625,18380.1875,1206.9000244140625,63.8,7.858,7.859,2.26200008392334,1.5839999914169312,325.91,-1300.31,98.69302,100.959142058757,-9.647772,8.5,4.0,7.592544694362413,2655.0,5106.0
2015-05-20,266.0235595703125,8423.25,18554.935546875,1208.9000244140625,63.75,7.855,7.859,2.250999927520752,1.5529999732971191,325.91,-1300.31,98.69302,100.959142058757,-9.647772,8.5,4.0,7.592544694362413,2655.0,5106.0
2015-05-21,261.6837463378906,8421.0,18512.935546875,1204.4000244140625,63.51,7.876,7.883,2.184999942779541,1.5099999904632568,325.91,-1300.31,98.69302,100.959142058757,-9.647772,8.5,4.0,7.592544694362413,2655.0,5106.0
2015-05-22,261.7254638671875,8458.9501953125,18433.0859375,1204.300048828125,63.43,7.858,7.856,2.2149999141693115,1.562000036239624,325.91,-1300.31,98.69302,100.959142058757,-9.647772,8.5,4.0,7.592544694362413,2655.0,5106.0
2015-05-25,260.51531982421875,8370.25,18324.63671875,1204.300048828125,63.43,7.864,7.873,2.2149999141693115,1.562000036239624,325.91,-1300.31,98.69302,100.959142058757,-9.647772,8.5,4.0,7.592544694362413,2655.0,5106.0
2015-05-26,258.4705505371094,8339.349609375,18329.087890625,1187.199951171875,63.87,7.891,7.894,2.13700008392334,1.52400004863739,325.91,-1300.31,98.69302,100.959142058757,-9.647772,8.5,4.0,7.592544694362413,2655.0,5106.0
2015-05-27,261.3498840332031,8334.599609375,18538.634765625,1185.9000244140625,63.92,7.868,7.875,2.134999990463257,1.531999945640564,325.91,-1300.31,98.69302,100.959142058757,-9.647772,8.5,4.0,7.592544694362413,2655.0,5106.0
2015-05-28,262.4765625,8319.0,18448.984375,1188.0999755859375,63.83,7.854,7.858,2.130000114440918,1.506999969482422,325.91,-1300.31,98.69302,100.959142058757,-9.647772,8.5,4.0,7.592544694362413,2655.0,5106.0
2015-05-29,264.77166748046875,8433.650390625,18721.1328125,1189.4000244140625,63.71,7.815,7.841,2.0950000286102295,1.4670000076293943,325.91,-1300.31,98.69302,100.959142058757,-9.647772,8.5,4.0,7.592544694362413,2655.0,5106.0
2015-06-01,264.10400390625,8433.400390625,18616.783203125,1188.300048828125,63.59,7.822,7.853,2.191999912261963,1.555999994277954,325.91,-1300.31,99.84061,101.321652443169,-11.41712,8.25,4.0,7.592544694362413,2655.0,5106.0
2015-06-02,254.1307678222656,8236.4501953125,17977.091796875,1194.0999755859375,63.72,7.933,7.948,2.2660000324249268,1.6080000400543213,325.91,-1300.31,99.84061,101.321652443169,-11.41712,8.25,4.0,7.592544694362413,2655.0,5106.0
2015-06-03,246.82815551757812,8135.10009765625,17721.1953125,1184.699951171875,63.99,7.951,7.987,2.365999937057495,1.684999942779541,325.91,-1300.31,99.84061,101.321652443169,-11.41712,8.25,4.0,7.592544694362413,2655.0,5106.0
2015-06-04,246.27630615234375,8130.64990234375,17718.994140625,1174.9000244140625,63.96,8.01,8.045,2.306999921798706,1.6410000324249268,325.91,-1300.31,99.84061,101.321652443169,-11.41712,8.25,4.0,7.592544694362413,2655.0,5106.0
2015-06-05,241.1827392578125,8114.7001953125,17549.046875,1167.800048828125,63.76,7.983,8.011,2.4019999504089355,1.7400000095367432,325.91,-1300.31,99.84061,101.321652443169,-11.41712,8.25,4.0,7.592544694362413,2655.0,5106.0
2015-06-08,240.376220703125,8044.14990234375,17432.396484375,1173.199951171875,64.03,7.801,8.021,2.38100004196167,1.7070000171661377,325.91,-1300.31,99.84061,101.321652443169,-11.41712,8.25,4.0,7.592544694362413,2655.0,5106.0
2015-06-09,243.72952270507812,8022.39990234375,17489.697265625,1177.300048828125,63.96,7.789,7.984,2.4170000553131104,1.7350000143051147,325.91,-1300.31,99.84061,101.321652443169,-11.41712,8.25,4.0,7.592544694362413,2655.0,5106.0
2015-06-10,248.3137969970703,8124.4501953125,17707.044921875,1186.0999755859375,63.81,7.825,8.035,2.4779999256134033,1.7890000343322754,325.91,-1300.31,99.84061,101.321652443169,-11.41712,8.25,4.0,7.592544694362413,2655.0,5106.0
2015-06-11,244.9180603027344,7965.35009765625,17304.19921875,1179.9000244140625,63.93,7.879,8.101,2.382999897003174,1.72599995136261,325.91,-1300.31,99.84061,101.321652443169,-11.41712,8.25,4.0,7.592544694362413,2655.0,5106.0
2015-06-12,251.24261474609375,7982.89990234375,17523.34765625,1178.800048828125,64.02,7.886,8.13,2.384999990463257,1.7339999675750732,325.91,-1300.31,99.84061,101.321652443169,-11.41712,8.25,4.0,7.592544694362413,2655.0,5106.0
2015-06-15,254.00164794921875,8013.89990234375,17458.49609375,1185.300048828125,64.03,7.863,8.096,2.3580000400543213,1.7000000476837158,325.91,-1300.31,99.84061,101.321652443169,-11.41712,8.25,4.0,7.592544694362413,2655.0,5106.0
2015-06-16,256.4211120605469,8047.2998046875,17602.244140625,1180.5,64.21,7.882,8.108,2.318000078201294,1.6679999828338623,325.91,-1300.31,99.84061,101.321652443169,-11.41712,8.25,4.0,7.592544694362413,2655.0,5106.0
2015-06-17,255.8268890380859,8091.5498046875,17583.845703125,1176.4000244140625,64.14,7.846,8.071,2.305999994277954,1.621999979019165,325.91,-1300.31,99.84061,101.321652443169,-11.41712,8.25,4.0,7.592544694362413,2655.0,5106.0
2015-06-18,257.52471923828125,8174.60009765625,17733.34375,1201.5,63.62,7.763,7.989,2.3510000705718994,1.6399999856948853,325.91,-1300.31,99.84061,101.321652443169,-11.41712,8.25,4.0,7.592544694362413,2655.0,5106.0
2015-06-19,258.54345703125,8224.9501953125,17880.642578125,1201.5,63.43,7.708,7.893,2.2669999599456787,1.5779999494552612,325.91,-1300.31,99.84061,101.321652443169,-11.41712,8.25,4.0,7.592544694362413,2655.0,5106.0
2015-06-22,267.457275390625,8353.099609375,18334.287109375,1183.699951171875,63.51,7.736,7.929,2.359999895095825,1.6540000438690186,325.91,-1300.31,99.84061,101.321652443169,-11.41712,8.25,4.0,7.592544694362413,2655.0,5106.0
2015-06-23,266.14141845703125,8381.5498046875,18391.13671875,1176.199951171875,63.57,7.748,7.944,2.4089999198913574,1.694000005722046,325.91,-1300.31,99.84061,101.321652443169,-11.41712,8.25,4.0,7.592544694362413,2655.0,5106.0
2015-06-24,269.7493896484375,8360.849609375,18365.337890625,1172.5999755859375,63.54,7.804,8.003,2.371000051498413,1.6660000085830688,325.91,-1300.31,99.84061,101.321652443169,-11.41712,8.25,4.0,7.592544694362413,2655.0,5106.0
2015-06-25,267.24505615234375,8398.0,18492.685546875,1171.5,63.5,7.823,8.052,2.3929998874664307,1.7039999961853027,325.91,-1300.31,99.84061,101.321652443169,-11.41712,8.25,4.0,7.592544694362413,2655.0,5106.0
2015-06-26,264.6133728027344,8381.099609375,18371.287109375,1172.9000244140625,63.54,7.821,8.091,2.4760000705718994,1.7549999952316284,325.91,-1300.31,99.84061,101.321652443169,-11.41712,8.25,4.0,7.592544694362413,2655.0,5106.0
2015-06-29,264.1888427734375,8318.400390625,18241.037109375,1178.5,63.73,7.886,8.086,2.3310000896453857,1.625,325.91,-1300.31,99.84061,101.321652443169,-11.41712,8.25,4.0,7.592544694362413,2655.0,5106.0
2015-06-30,261.4722900390625,8368.5,18295.88671875,1171.5,63.59,7.861,8.063,2.3350000381469727,1.628000020980835,325.91,-1300.31,99.84061,101.321652443169,-11.41712,8.25,4.0,7.592544694362413,2655.0,5106.0
2015-07-01,265.03778076171875,8453.0498046875,18581.3828125,1169.0,63.55,7.817,8.031,2.4179999828338623,1.7020000219345093,325.91,-1300.31,100.6057,100.687259270448,-11.79108,8.25,4.0,8.033805896771229,2709.0,5265.0
2015-07-02,265.7169494628906,8444.900390625,18585.333984375,1163.0,63.36,7.811,8.001,2.3929998874664307,1.6449999809265137,325.91,-1300.31,100.6057,100.687259270448,-11.79108,8.25,4.0,8.033805896771229,2709.0,5265.0
2015-07-03,267.0328369140625,8484.900390625,18729.43359375,1163.0,63.36,7.799,7.988,2.3929998874664307,1.6449999809265137,325.91,-1300.31,100.6057,100.687259270448,-11.79108,8.25,4.0,8.033805896771229,2709.0,5265.0
2015-07-06,267.5422058105469,8522.150390625,18824.931640625,1172.9000244140625,63.24,7.753,7.936,2.2780001163482666,1.5479999780654907,325.91,-1300.31,100.6057,100.687259270448,-11.79108,8.25,4.0,8.033805896771229,2709.0,5265.0
2015-07-07,265.37738037109375,8510.7998046875,18798.28125,1152.4000244140625,63.51,7.78,7.96,2.2309999465942383,1.5199999809265137,325.91,-1300.31,100.6057,100.687259270448,-11.79108,8.25,4.0,8.033805896771229,2709.0,5265.0
2015-07-08,261.09027099609375,8363.0498046875,18462.935546875,1163.300048828125,63.47,7.781,7.955,2.2060000896453857,1.493000030517578,325.91,-1300.31,100.6057,100.687259270448,-11.79108,8.25,4.0,8.033805896771229,2709.0,5265.0
2015-07-09,262.74566650390625,8328.5498046875,18508.484375,1159.0,63.31,7.792,7.952,2.3010001182556152,1.569000005722046,325.91,-1300.31,100.6057,100.687259270448,-11.79108,8.25,4.0,8.033805896771229,2709.0,5265.0
2015-07-10,265.84429931640625,8360.5498046875,18719.583984375,1157.699951171875,63.33,7.802,7.939,2.4170000553131104,1.6779999732971191,325.91,-1300.31,100.6057,100.687259270448,-11.79108,8.25,4.0,8.033805896771229,2709.0,5265.0
2015-07-13,268.6033020019531,8459.650390625,18893.33203125,1155.199951171875,63.43,7.867,8.036,2.430000066757202,1.6979999542236328,325.91,-1300.31,100.6057,100.687259270448,-11.79108,8.25,4.0,8.033805896771229,2709.0,5265.0
2015-07-14,266.0989990234375,8454.099609375,18779.98046875,1153.300048828125,63.27,7.823,8.003,2.3989999294281006,1.6610000133514404,325.91,-1300.31,100.6057,100.687259270448,-11.79108,8.25,4.0,8.033805896771229,2709.0,5265.0
2015-07-15,267.11767578125,8523.7998046875,18816.03125,1147.199951171875,63.48,7.839,8.018,2.3499999046325684,1.6230000257492063,325.91,-1300.31,100.6057,100.687259270448,-11.79108,8.25,4.0,8.033805896771229,2709.0,5265.0
2015-07-16,269.1976013183594,8608.0498046875,19167.828125,1143.800048828125,63.43,7.845,8.016,2.3519999980926514,1.6510000228881836,325.91,-1300.31,100.6057,100.687259270448,-11.79108,8.25,4.0,8.033805896771229,2709.0,5265.0
2015-07-17,269.4947509765625,8609.849609375,19094.4765625,1131.800048828125,63.45,7.83,7.998,2.3489999771118164,1.6699999570846558,325.91,-1300.31,100.6057,100.687259270448,-11.79108,8.25,4.0,8.033805896771229,2709.0,5265.0
2015-07-20,268.0940246582031,8603.4501953125,19032.478515625,1106.699951171875,63.61,7.84,8.03,2.371999979019165,1.7039999961853027,325.91,-1300.31,100.6057,100.687259270448,-11.79108,8.25,4.0,8.033805896771229,2709.0,5265.0
2015-07-21,264.4010925292969,8529.4501953125,18723.18359375,1103.4000244140625,63.57,7.836,8.02,2.3399999141693115,1.6660000085830688,325.91,-1300.31,100.6057,100.687259270448,-11.79108,8.25,4.0,8.033805896771229,2709.0,5265.0
2015-07-22,268.9429626464844,8633.5,18996.779296875,1091.4000244140625,63.6,7.828,8.009,2.322000026702881,1.6679999828338623,325.91,-1300.31,100.6057,100.687259270448,-11.79108,8.25,4.0,8.033805896771229,2709.0,5265.0
2015-07-23,265.6321105957031,8589.7998046875,18864.78125,1094.0,63.86,7.803,7.982,2.2769999504089355,1.6380000114440918,325.91,-1300.31,100.6057,100.687259270448,-11.79108,8.25,4.0,8.033805896771229,2709.0,5265.0
2015-07-24,255.190185546875,8521.5498046875,18635.6328125,1085.5999755859375,64.04,7.83,7.996,2.2709999084472656,1.6230000257492063,325.91,-1300.31,100.6057,100.687259270448,-11.79108,8.25,4.0,8.033805896771229,2709.0,5265.0
2015-07-27,247.125244140625,8361.0,18212.83984375,1096.5,64.24,7.828,8.004,2.2279999256134033,1.5720000267028809,325.91,-1300.31,100.6057,100.687259270448,-11.79108,8.25,4.0,8.033805896771229,2709.0,5265.0
2015-07-28,241.94676208496097,8337.0,18282.587890625,1096.300048828125,63.76,7.805,7.943,2.25,1.587000012397766,325.91,-1300.31,100.6057,100.687259270448,-11.79108,8.25,4.0,8.033805896771229,2709.0,5265.0
2015-07-29,245.55471801757812,8375.0498046875,18323.1875,1092.699951171875,63.83,7.809,7.943,2.2790000438690186,1.6080000400543213,325.91,-1300.31,100.6057,100.687259270448,-11.79108,8.25,4.0,8.033805896771229,2709.0,5265.0
2015-07-30,247.04037475585935,8421.7998046875,18440.185546875,1088.4000244140625,64.09,7.821,7.951,2.2679998874664307,1.6230000257492063,325.91,-1300.31,100.6057,100.687259270448,-11.79108,8.25,4.0,8.033805896771229,2709.0,5265.0
2015-07-31,256.71826171875,8532.849609375,18729.6328125,1094.9000244140625,63.87,7.806,7.938,2.2049999237060547,1.5479999780654907,325.91,-1300.31,100.6057,100.687259270448,-11.79108,8.25,4.0,8.033805896771229,2709.0,5265.0
2015-08-03,265.6321105957031,8543.0498046875,18914.478515625,1089.4000244140625,63.99,7.813,7.95,2.1500000953674316,1.5140000581741333,325.91,-1300.31,100.6057,100.687259270448,-11.79108,8.25,4.0,8.033805896771229,2709.0,5265.0
2015-08-04,266.60833740234375,8516.900390625,18972.37890625,1090.699951171875,63.71,7.84,7.98,2.2109999656677246,1.5920000076293943,325.91,-1300.31,100.6057,100.687259270448,-11.79108,8.25,4.0,8.033805896771229,2709.0,5265.0
2015-08-05,264.3161926269531,8567.9501953125,18928.330078125,1085.699951171875,63.73,7.836,7.987,2.2679998874664307,1.6430000066757202,325.91,-1300.31,100.6057,100.687259270448,-11.79108,8.25,4.0,8.033805896771229,2709.0,5265.0
2015-08-06,264.0615539550781,8588.650390625,19029.12890625,1090.199951171875,63.67,7.806,7.954,2.2339999675750732,1.6139999628067017,325.91,-1300.31,100.6057,100.687259270448,-11.79108,8.25,4.0,8.033805896771229,2709.0,5265.0
2015-08-07,263.29754638671875,8564.599609375,18893.33203125,1094.0999755859375,63.74,7.809,7.954,2.174999952316284,1.5820000171661377,325.91,-1300.31,100.6057,100.687259270448,-11.79108,8.25,4.0,8.033805896771229,2709.0,5265.0
2015-08-10,262.8305969238281,8525.599609375,18874.78125,1104.199951171875,63.77,7.788,7.938,2.23799991607666,1.6200000047683716,325.91,-1300.31,100.6057,100.687259270448,-11.79108,8.25,4.0,8.033805896771229,2709.0,5265.0
2015-08-11,256.59088134765625,8462.349609375,18616.68359375,1107.5999755859375,64.33,7.796,7.941,2.13700008392334,1.524999976158142,325.91,-1300.31,100.6057,100.687259270448,-11.79108,8.25,4.0,8.033805896771229,2709.0,5265.0
2015-08-12,247.5921936035156,8349.4501953125,18059.541015625,1123.199951171875,64.8,7.796,7.933,2.130000114440918,1.503999948501587,325.91,-1300.31,100.6057,100.687259270448,-11.79108,8.25,4.0,8.033805896771229,2709.0,5265.0
2015-08-13,247.8044586181641,8355.849609375,18175.189453125,1115.699951171875,65.27,7.744,7.883,2.188999891281128,1.5740000009536743,325.91,-1300.31,100.6057,100.687259270448,-11.79108,8.25,4.0,8.033805896771229,2709.0,5265.0
2015-08-14,256.8880310058594,8518.5498046875,18723.3828125,1112.9000244140625,65.02,7.745,7.874,2.196000099182129,1.597000002861023,325.91,-1300.31,100.6057,100.687259270448,-11.79108,8.25,4.0,8.033805896771229,2709.0,5265.0
2015-08-17,257.1427307128906,8477.2998046875,18821.83203125,1118.5999755859375,65.39,7.744,7.872,2.1500000953674316,1.5529999732971191,325.91,-1300.31,100.6057,100.687259270448,-11.79108,8.25,4.0,8.033805896771229,2709.0,5265.0
2015-08-18,255.61463928222656,8466.5498046875,18780.630859375,1117.0999755859375,65.44,7.744,7.872,2.196000099182129,1.5809999704360962,325.91,-1300.31,100.6057,100.687259270448,-11.79108,8.25,4.0,8.033805896771229,2709.0,5265.0
2015-08-19,258.50103759765625,8495.150390625,18703.033203125,1128.0999755859375,65.17,7.741,7.854,2.128999948501587,1.5,325.91,-1300.31,100.6057,100.687259270448,-11.79108,8.25,4.0,8.033805896771229,2709.0,5265.0
2015-08-20,253.19517517089844,8372.75,18282.88671875,1153.0,65.49,7.747,7.861,2.0840001106262207,1.4880000352859497,325.91,-1300.31,100.6057,100.687259270448,-11.79108,8.25,4.0,8.033805896771229,2709.0,5265.0
2015-08-21,251.70950317382812,8299.9501953125,18056.990234375,1159.5999755859375,66.02,7.784,7.896,2.053999900817871,1.4390000104904177,325.91,-1300.31,100.6057,100.687259270448,-11.79108,8.25,4.0,8.033805896771229,2709.0,5265.0
2015-08-24,229.17027282714844,7809.0,16811.60546875,1153.4000244140625,66.8,7.893,8.009,1.996999979019165,1.3639999628067017,325.91,-1300.31,100.6057,100.687259270448,-11.79108,8.25,4.0,8.033805896771229,2709.0,5265.0
2015-08-25,240.67332458496097,7880.7001953125,17192.55078125,1138.199951171875,66.07,7.814,7.941,2.132999897003174,1.4800000190734863,325.91,-1300.31,100.6057,100.687259270448,-11.79108,8.25,4.0,8.033805896771229,2709.0,5265.0
2015-08-26,236.0466461181641,7791.85009765625,16917.453125,1124.5999755859375,66.11,7.791,7.9,2.171999931335449,1.4730000495910645,325.91,-1300.31,100.6057,100.687259270448,-11.79108,8.25,4.0,8.033805896771229,2709.0,5265.0
2015-08-27,239.78195190429688,7948.9501953125,17214.201171875,1122.4000244140625,65.99,7.766,7.887,2.1679999828338623,1.4839999675750732,325.91,-1300.31,100.6057,100.687259270448,-11.79108,8.25,4.0,8.033805896771229,2709.0,5265.0
2015-08-28,240.84312438964844,8001.9501953125,17211.75,1133.0999755859375,66.14,7.777,7.895,2.186000108718872,1.524999976158142,325.91,-1300.31,100.6057,100.687259270448,-11.79108,8.25,4.0,8.033805896771229,2709.0,5265.0
